Public_MAG_ID	public_fasta_filename	genome_file	AT_BatchID	user_genome	Domain	phylum	class	order	family	genus	species	no_species_assignment	Completeness	Contamination	Strain_heterogeneity	Size	N50
RESPICAT_MAG_000901	RESPICAT_MAG_000901.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983460_MAG190.fasta	URT_B6_PRJNA917836_B3	MAG190	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	96.84	9.14	74.29	2271243	15774
RESPICAT_MAG_000902	RESPICAT_MAG_000902.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983460_MAG194.fasta	URT_B6_PRJNA917836_B3	MAG194	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Peptidiphaga	Peptidiphaga gingivicola	FALSE	99.17	0.83	0	2473597	131572
RESPICAT_MAG_000903	RESPICAT_MAG_000903.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983462_MAG022.fasta	URT_B6_PRJNA917836_B3	MAG022	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces sp002999235	FALSE	98.78	0.95	0	3078322	34639
RESPICAT_MAG_000904	RESPICAT_MAG_000904.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983462_MAG167.fasta	URT_B6_PRJNA917836_B3	MAG167	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	CAJPTX01	Bacteroides_D	Bacteroides_D sp905373475	FALSE	96.67	0	0	2441364	107202
RESPICAT_MAG_000905	RESPICAT_MAG_000905.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983462_MAG180.fasta	URT_B6_PRJNA917836_B3	MAG180	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoanaerobaculum	Lachnoanaerobaculum sp000296385	FALSE	97.47	0	0	2391432	61290
RESPICAT_MAG_000906	RESPICAT_MAG_000906.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983462_MAG200.fasta	URT_B6_PRJNA917836_B3	MAG200	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_C	NA	TRUE	100	0.7	0	2626153	74056
RESPICAT_MAG_000907	RESPICAT_MAG_000907.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983462_MAG202.fasta	URT_B6_PRJNA917836_B3	MAG202	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosyncoccaceae	Nanosyncoccus	NA	TRUE	80.88	1.72	0	806751	160888
RESPICAT_MAG_000908	RESPICAT_MAG_000908.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983462_MAG203.fasta	URT_B6_PRJNA917836_B3	MAG203	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	64.86	0.74	25	678215	44899
RESPICAT_MAG_000909	RESPICAT_MAG_000909.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983462_MAG211.fasta	URT_B6_PRJNA917836_B3	MAG211	Bacteria	Bacillota_A	Clostridia	Tissierellales	Peptoniphilaceae	Parvimonas	NA	TRUE	91.83	1.31	0	1400704	29163
RESPICAT_MAG_000910	RESPICAT_MAG_000910.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983462_MAG219.fasta	URT_B6_PRJNA917836_B3	MAG219	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	NA	TRUE	97.63	0.99	33.33	2699746	21123
RESPICAT_MAG_000911	RESPICAT_MAG_000911.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983462_MAG221.fasta	URT_B6_PRJNA917836_B3	MAG221	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sp002999135	FALSE	97.12	0.48	66.67	2322546	26546
RESPICAT_MAG_000912	RESPICAT_MAG_000912.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983462_MAG226.fasta	URT_B6_PRJNA917836_B3	MAG226	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_B	Treponema_B denticola	FALSE	100	0	0	2687031	86167
RESPICAT_MAG_000913	RESPICAT_MAG_000913.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983464_MAG227.fasta	URT_B6_PRJNA917836_B3	MAG227	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	60.4	0.85	0	1044805	213483
RESPICAT_MAG_000914	RESPICAT_MAG_000914.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983465_MAG231.fasta	URT_B6_PRJNA917836_B3	MAG231	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanoperiomorbaceae	Nanoperiomorbus	NA	TRUE	62.11	1.71	0	843438	27655
RESPICAT_MAG_000915	RESPICAT_MAG_000915.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983465_MAG233.fasta	URT_B6_PRJNA917836_B3	MAG233	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	Saccharimonas sp905371715	FALSE	58.14	1.71	0	766182	17519
RESPICAT_MAG_000916	RESPICAT_MAG_000916.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983466_MAG147.fasta	URT_B6_PRJNA917836_B3	MAG147	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	60.4	0.85	0	1007387	171268
RESPICAT_MAG_000917	RESPICAT_MAG_000917.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983469_MAG163.fasta	URT_B6_PRJNA917836_B3	MAG163	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia sp024294905	FALSE	98.83	0	0	2074750	39854
RESPICAT_MAG_000918	RESPICAT_MAG_000918.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983471_MAG164.fasta	URT_B6_PRJNA917836_B3	MAG164	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	CAJPTX01	Bacteroides_D	Bacteroides_D periocalifornicus	FALSE	97.62	0	0	2566914	39939
RESPICAT_MAG_000919	RESPICAT_MAG_000919.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983471_MAG213.fasta	URT_B6_PRJNA917836_B3	MAG213	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella pleuritidis	FALSE	98.99	0	0	2377060	135696
RESPICAT_MAG_000920	RESPICAT_MAG_000920.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983471_MAG241.fasta	URT_B6_PRJNA917836_B3	MAG241	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanoperiomorbaceae	Nanoperiomorbus	NA	TRUE	62.96	0.85	0	854753	46595
RESPICAT_MAG_000921	RESPICAT_MAG_000921.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983471_MAG244.fasta	URT_B6_PRJNA917836_B3	MAG244	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_C	Treponema_C sp905372025	FALSE	97.03	0.08	0	2399917	21925
RESPICAT_MAG_000922	RESPICAT_MAG_000922.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983472_MAG178.fasta	URT_B6_PRJNA917836_B3	MAG178	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	NA	TRUE	98.98	0.16	0	2142261	99796
RESPICAT_MAG_000923	RESPICAT_MAG_000923.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983472_MAG183.fasta	URT_B6_PRJNA917836_B3	MAG183	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	NA	TRUE	98.88	0	0	1728970	21022
RESPICAT_MAG_000924	RESPICAT_MAG_000924.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983476_MAG122.fasta	URT_B6_PRJNA917836_B3	MAG122	Bacteria	Bacillota_A	Clostridia	TANB77	CAG-508	CAG-793	NA	TRUE	69.79	3.58	0	1048957	25686
RESPICAT_MAG_000925	RESPICAT_MAG_000925.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983476_MAG165.fasta	URT_B6_PRJNA917836_B3	MAG165	Bacteria	Bacillota_A	Clostridia	Peptostreptococcales	Filifactoraceae	Peptoanaerobacter	Peptoanaerobacter yurii	FALSE	97.26	0.7	0	2378553	61317
RESPICAT_MAG_000926	RESPICAT_MAG_000926.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983476_MAG256.fasta	URT_B6_PRJNA917836_B3	MAG256	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	60.87	4.12	72.73	820557	54202
RESPICAT_MAG_000927	RESPICAT_MAG_000927.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983476_MAG258.fasta	URT_B6_PRJNA917836_B3	MAG258	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	NA	TRUE	82.88	0.19	0	2165899	33343
RESPICAT_MAG_000928	RESPICAT_MAG_000928.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983476_MAG259.fasta	URT_B6_PRJNA917836_B3	MAG259	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	64.07	1.54	100	746206	27800
RESPICAT_MAG_000929	RESPICAT_MAG_000929.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983476_MAG262.fasta	URT_B6_PRJNA917836_B3	MAG262	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Johnsonella	Johnsonella sp900766185	FALSE	97.45	0.21	0	2492729	44480
RESPICAT_MAG_000930	RESPICAT_MAG_000930.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983476_MAG265.fasta	URT_B6_PRJNA917836_B3	MAG265	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	NA	TRUE	81.6	1.61	60	3231415	7626
RESPICAT_MAG_000931	RESPICAT_MAG_000931.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983476_MAG266.fasta	URT_B6_PRJNA917836_B3	MAG266	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema_D	NA	TRUE	99.3	0	0	2365071	55608
RESPICAT_MAG_000932	RESPICAT_MAG_000932.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983476_MAG269.fasta	URT_B6_PRJNA917836_B3	MAG269	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	NA	TRUE	57.76	0.14	0	584794	68565
RESPICAT_MAG_000933	RESPICAT_MAG_000933.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983477_MAG275.fasta	URT_B6_PRJNA917836_B3	MAG275	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	99.02	0.8	33.33	1992942	48747
RESPICAT_MAG_000934	RESPICAT_MAG_000934.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983478_MAG159.fasta	URT_B6_PRJNA917836_B3	MAG159	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	JABCPE02	NA	TRUE	97.85	0	0	1814424	131218
RESPICAT_MAG_000935	RESPICAT_MAG_000935.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983478_MAG278.fasta	URT_B6_PRJNA917836_B3	MAG278	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	NA	TRUE	62.46	0.85	100	675297	42283
RESPICAT_MAG_000936	RESPICAT_MAG_000936.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983479_MAG096.fasta	URT_B6_PRJNA917836_B3	MAG096	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Peptidiphaga	Peptidiphaga sp000466165	FALSE	100	0	0	2344942	96080
RESPICAT_MAG_000937	RESPICAT_MAG_000937.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983479_MAG162.fasta	URT_B6_PRJNA917836_B3	MAG162	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Tannerella serpentiformis	FALSE	99.42	0	0	2640282	51881
RESPICAT_MAG_000938	RESPICAT_MAG_000938.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983479_MAG281.fasta	URT_B6_PRJNA917836_B3	MAG281	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanoperiomorbaceae	Nanoperiomorbus	NA	TRUE	62.96	1.71	0	826691	42873
RESPICAT_MAG_000939	RESPICAT_MAG_000939.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983479_MAG287.fasta	URT_B6_PRJNA917836_B3	MAG287	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA	TRUE	94.94	0.93	100	1770802	15202
RESPICAT_MAG_000940	RESPICAT_MAG_000940.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983479_MAG289.fasta	URT_B6_PRJNA917836_B3	MAG289	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	60.4	1.71	0	1074934	165001
RESPICAT_MAG_000941	RESPICAT_MAG_000941.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983481_MAG291.fasta	URT_B6_PRJNA917836_B3	MAG291	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	97.35	1.5	85.71	1914011	73417
RESPICAT_MAG_000942	RESPICAT_MAG_000942.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983482_MAG135.fasta	URT_B6_PRJNA917836_B3	MAG135	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga sp000466425	FALSE	94.53	1.05	66.67	2228499	25079
RESPICAT_MAG_000943	RESPICAT_MAG_000943.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983482_MAG292.fasta	URT_B6_PRJNA917836_B3	MAG292	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Johnsonella	Johnsonella sp905373785	FALSE	97.45	0	0	2516786	41424
RESPICAT_MAG_000944	RESPICAT_MAG_000944.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983482_MAG293.fasta	URT_B6_PRJNA917836_B3	MAG293	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Kingella_B	NA	TRUE	96.24	0.45	100	2282048	50665
RESPICAT_MAG_000945	RESPICAT_MAG_000945.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983486_MAG297.fasta	URT_B6_PRJNA917836_B3	MAG297	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	63.27	0	0	700376	52844
RESPICAT_MAG_000946	RESPICAT_MAG_000946.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983487_MAG303.fasta	URT_B6_PRJNA917836_B3	MAG303	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA	TRUE	89.94	1.6	85.71	1588299	9282
RESPICAT_MAG_000947	RESPICAT_MAG_000947.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983487_MAG304.fasta	URT_B6_PRJNA917836_B3	MAG304	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia shahii	FALSE	92.01	0.16	100	1751078	8298
RESPICAT_MAG_000948	RESPICAT_MAG_000948.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983488_MAG307.fasta	URT_B6_PRJNA917836_B3	MAG307	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA	TRUE	93.23	1.11	33.33	1663764	27010
RESPICAT_MAG_000949	RESPICAT_MAG_000949.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983489_MAG201.fasta	URT_B6_PRJNA917836_B3	MAG201	Bacteria	Spirochaetota	Spirochaetia	Treponematales	Treponemataceae	Treponema	Treponema vincentii	FALSE	100	0	0	2544121	155984
RESPICAT_MAG_000950	RESPICAT_MAG_000950.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983489_MAG309.fasta	URT_B6_PRJNA917836_B3	MAG309	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanoperiomorbaceae	Nanoperiomorbus	NA	TRUE	62.96	0.85	0	784816	32301
RESPICAT_MAG_000951	RESPICAT_MAG_000951.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983491_MAG310.fasta	URT_B6_PRJNA917836_B3	MAG310	Bacteria	Pseudomonadota	Gammaproteobacteria	Cardiobacteriales	Cardiobacteriaceae	NA	NA	TRUE	90.86	0	0	1768393	43842
RESPICAT_MAG_000952	RESPICAT_MAG_000952.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983491_MAG311.fasta	URT_B6_PRJNA917836_B3	MAG311	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	NA	TRUE	59.54	0.85	0	998942	170997
RESPICAT_MAG_000953	RESPICAT_MAG_000953.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983492_MAG313.fasta	URT_B6_PRJNA917836_B3	MAG313	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	Saccharimonas sp905372095	FALSE	60.34	0	0	651377	75487
RESPICAT_MAG_000954	RESPICAT_MAG_000954.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983492_MAG315.fasta	URT_B6_PRJNA917836_B3	MAG315	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	Saccharimonas	Saccharimonas sp905373345	FALSE	64.51	0.93	0	840821	56039
RESPICAT_MAG_000955	RESPICAT_MAG_000955.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983493_MAG031.fasta	URT_B6_PRJNA917836_B3	MAG031	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella sp018367495	FALSE	100	0	0	1964521	249010
RESPICAT_MAG_000956	RESPICAT_MAG_000956.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983493_MAG317.fasta	URT_B6_PRJNA917836_B3	MAG317	Bacteria	Bacillota	Bacilli	Staphylococcales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis	FALSE	99.38	0.02	0	2209974	72503
RESPICAT_MAG_000957	RESPICAT_MAG_000957.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983494_MAG320.fasta	URT_B6_PRJNA917836_B3	MAG320	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanoperiomorbaceae	Nanoperiomorbus	NA	TRUE	59.34	1.71	0	750962	11226
RESPICAT_MAG_000958	RESPICAT_MAG_000958.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983496_MAG321.fasta	URT_B6_PRJNA917836_B3	MAG321	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium infantis	FALSE	100	1.84	0	2585023	114184
RESPICAT_MAG_000959	RESPICAT_MAG_000959.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983497_MAG324.fasta	URT_B6_PRJNA917836_B3	MAG324	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Kingella_B	NA	TRUE	91.73	1.71	77.78	2333059	14997
RESPICAT_MAG_000960	RESPICAT_MAG_000960.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983498_MAG314.fasta	URT_B6_PRJNA917836_B3	MAG314	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA	TRUE	96.18	2.12	66.67	1831413	12460
RESPICAT_MAG_000961	RESPICAT_MAG_000961.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983498_MAG326.fasta	URT_B6_PRJNA917836_B3	MAG326	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	NA	TRUE	77.64	7.13	78.57	1494921	29795
RESPICAT_MAG_000962	RESPICAT_MAG_000962.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983498_MAG327.fasta	URT_B6_PRJNA917836_B3	MAG327	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	57.09	0	0	672743	135093
RESPICAT_MAG_000963	RESPICAT_MAG_000963.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983499_MAG148.fasta	URT_B6_PRJNA917836_B3	MAG148	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Centipeda	Centipeda noxia	FALSE	97.92	0.03	0	1926642	136562
RESPICAT_MAG_000964	RESPICAT_MAG_000964.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983499_MAG153.fasta	URT_B6_PRJNA917836_B3	MAG153	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Micrococcaceae	Rothia	Rothia dentocariosa	FALSE	99.34	0	0	2442210	180973
RESPICAT_MAG_000965	RESPICAT_MAG_000965.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983499_MAG328.fasta	URT_B6_PRJNA917836_B3	MAG328	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	NA	TRUE	64.96	0	0	775458	230229
RESPICAT_MAG_000966	RESPICAT_MAG_000966.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983501_MAG332.fasta	URT_B6_PRJNA917836_B3	MAG332	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	NA	TRUE	90.34	4.48	85	2062684	6404
RESPICAT_MAG_000967	RESPICAT_MAG_000967.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983501_MAG333.fasta	URT_B6_PRJNA917836_B3	MAG333	Bacteria	Bacillota	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus sp000220065	FALSE	95.29	1.12	100	1755040	19545
RESPICAT_MAG_000968	RESPICAT_MAG_000968.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983501_MAG334.fasta	URT_B6_PRJNA917836_B3	MAG334	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanosynbacteraceae	Nanosynbacter	Nanosynbacter sp013100825	FALSE	65.38	1.71	0	836295	649270
RESPICAT_MAG_000969	RESPICAT_MAG_000969.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983501_MAG335.fasta	URT_B6_PRJNA917836_B3	MAG335	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_A	Campylobacter_A sp902387145	FALSE	95.56	0.12	100	1675634	47155
RESPICAT_MAG_000970	RESPICAT_MAG_000970.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983502_MAG339.fasta	URT_B6_PRJNA917836_B3	MAG339	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Campylobacteraceae	Campylobacter_B	NA	TRUE	97.1	0.37	0	2165679	50536
RESPICAT_MAG_000971	RESPICAT_MAG_000971.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983504_MAG032.fasta	URT_B6_PRJNA917836_B3	MAG032	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	Nanogingivalis gingivitcus	FALSE	65.31	0	0	625943	91528
RESPICAT_MAG_000972	RESPICAT_MAG_000972.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983504_MAG343.fasta	URT_B6_PRJNA917836_B3	MAG343	Bacteria	Bacillota	Bacilli	Staphylococcales	Gemellaceae	Gemella	NA	TRUE	87.71	3.07	100	1342704	42566
RESPICAT_MAG_000973	RESPICAT_MAG_000973.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983505_MAG346.fasta	URT_B6_PRJNA917836_B3	MAG346	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanoperiomorbaceae	Nanoperiomorbus	NA	TRUE	63.82	0	0	820285	28202
RESPICAT_MAG_000974	RESPICAT_MAG_000974.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983505_MAG348.fasta	URT_B6_PRJNA917836_B3	MAG348	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	Actinomyces israelii	FALSE	99.05	2.65	25	4029890	26584
RESPICAT_MAG_000975	RESPICAT_MAG_000975.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983506_MAG351.fasta	URT_B6_PRJNA917836_B3	MAG351	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Nanogingivalaceae	Nanogingivalis	NA	TRUE	78.64	0	0	553518	23244
RESPICAT_MAG_000976	RESPICAT_MAG_000976.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983509_MAG257.fasta	URT_B6_PRJNA917836_B3	MAG257	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Prevotella	Prevotella saccharolytica	FALSE	98.18	0.68	0	2795296	99057
RESPICAT_MAG_000977	RESPICAT_MAG_000977.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983510_MAG344.fasta	URT_B6_PRJNA917836_B3	MAG344	Bacteria	Actinomycetota	Actinomycetia	Actinomycetales	Actinomycetaceae	Peptidiphaga	Peptidiphaga sp905373325	FALSE	98.89	0.83	0	2430570	132551
RESPICAT_MAG_000978	RESPICAT_MAG_000978.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983510_MAG354.fasta	URT_B6_PRJNA917836_B3	MAG354	Bacteria	Bacillota_C	Negativicutes	Selenomonadales	Selenomonadaceae	Centipeda	NA	TRUE	68.2	0	0	1415804	34254
RESPICAT_MAG_000979	RESPICAT_MAG_000979.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983510_MAG355.fasta	URT_B6_PRJNA917836_B3	MAG355	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Kingella_B	NA	TRUE	93.66	0.56	0	2014990	22997
RESPICAT_MAG_000980	RESPICAT_MAG_000980.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983511_MAG358.fasta	URT_B6_PRJNA917836_B3	MAG358	Bacteria	Bacillota_C	Negativicutes	Veillonellales	Veillonellaceae	F0422	NA	TRUE	99.88	0	0	1878883	77354
RESPICAT_MAG_000981	RESPICAT_MAG_000981.fna	RESPICAT_URT_B6_PRJNA917836_B3_SRR22983512_MAG199.fasta	URT_B6_PRJNA917836_B3	MAG199	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae_B	Ottowia	NA	TRUE	95.48	1.5	40	3309445	28749
